year,subbasin,season,variable,value,year_month,is_mhw
2018,Northern,Winter,si,12.011647950930422,2018-12-01,1
2019,Northern,Winter,si,11.300758251540673,2019-01-01,1
2019,Northern,Winter,si,11.300758251540673,2019-12-01,1
2020,Northern,Winter,si,10.295779047132468,2020-01-01,1
2020,Northern,Winter,si,10.295779047132468,2020-02-01,0
2020,Northern,Winter,si,10.295779047132468,2020-12-01,1
2021,Northern,Winter,si,12.038047290164602,2021-01-01,1
2021,Northern,Winter,si,12.038047290164602,2021-02-01,0
2021,Northern,Winter,si,12.038047290164602,2021-12-01,1
2022,Northern,Winter,si,12.360775144525201,2022-01-01,1
2022,Northern,Winter,si,12.360775144525201,2022-02-01,1
2022,Northern,Winter,si,12.360775144525201,2022-12-01,1
2023,Northern,Winter,si,12.371125123520379,2023-01-01,1
2023,Northern,Winter,si,12.371125123520379,2023-02-01,1
2023,Northern,Winter,si,12.371125123520379,2023-12-01,1
2024,Northern,Winter,si,10.673102166783556,2024-01-01,1
2024,Northern,Winter,si,10.673102166783556,2024-02-01,1
2024,Northern,Winter,si,10.673102166783556,2024-12-01,1
2025,Northern,Winter,si,10.591469406537524,2025-01-01,1
2025,Northern,Winter,si,10.591469406537524,2025-02-01,1
1995,Southern,Monsoon,si,3.1168481889996738,1995-06-01,1
1995,Southern,Monsoon,si,3.1168481889996738,1995-07-01,1
1995,Southern,Monsoon,si,3.1168481889996738,1995-08-01,1
1995,Southern,Monsoon,si,3.1168481889996738,1995-09-01,1
1996,Southern,Monsoon,si,3.628931058557901,1996-06-01,1
1996,Southern,Monsoon,si,3.628931058557901,1996-07-01,1
1996,Southern,Monsoon,si,3.628931058557901,1996-08-01,0
1997,Southern,Monsoon,si,4.080425195808888,1997-06-01,1
1997,Southern,Monsoon,si,4.080425195808888,1997-07-01,1
1997,Southern,Monsoon,si,4.080425195808888,1997-08-01,0
1997,Southern,Monsoon,si,4.080425195808888,1997-09-01,1
1998,Southern,Monsoon,si,2.9793318285261567,1998-06-01,1
1998,Southern,Monsoon,si,2.9793318285261567,1998-07-01,1
1998,Southern,Monsoon,si,2.9793318285261567,1998-08-01,1
1998,Southern,Monsoon,si,2.9793318285261567,1998-09-01,1
1999,Southern,Monsoon,si,3.4126564335577276,1999-08-01,1
1999,Southern,Monsoon,si,3.4126564335577276,1999-09-01,1
2000,Southern,Monsoon,si,3.6065892221713947,2000-06-01,0
2000,Southern,Monsoon,si,3.6065892221713947,2000-08-01,1
2000,Southern,Monsoon,si,3.6065892221713947,2000-09-01,0
2001,Southern,Monsoon,si,4.0509699282256335,2001-06-01,0
2001,Southern,Monsoon,si,4.0509699282256335,2001-07-01,1
2001,Southern,Monsoon,si,4.0509699282256335,2001-08-01,1
2001,Southern,Monsoon,si,4.0509699282256335,2001-09-01,1
2002,Southern,Monsoon,si,4.2257347712636815,2002-06-01,1
2002,Southern,Monsoon,si,4.2257347712636815,2002-07-01,1
2002,Southern,Monsoon,si,4.2257347712636815,2002-08-01,0
2002,Southern,Monsoon,si,4.2257347712636815,2002-09-01,1
2003,Southern,Monsoon,si,4.595904819488584,2003-06-01,1
2003,Southern,Monsoon,si,4.595904819488584,2003-07-01,1
2003,Southern,Monsoon,si,4.595904819488584,2003-08-01,0
2003,Southern,Monsoon,si,4.595904819488584,2003-09-01,0
2004,Southern,Monsoon,si,4.257883525979093,2004-06-01,0
2004,Southern,Monsoon,si,4.257883525979093,2004-07-01,0
2004,Southern,Monsoon,si,4.257883525979093,2004-08-01,1
2004,Southern,Monsoon,si,4.257883525979093,2004-09-01,1
2005,Southern,Monsoon,si,4.505349888382721,2005-06-01,1
2005,Southern,Monsoon,si,4.505349888382721,2005-07-01,1
2005,Southern,Monsoon,si,4.505349888382721,2005-08-01,1
2005,Southern,Monsoon,si,4.505349888382721,2005-09-01,1
2006,Southern,Monsoon,si,4.696026438133876,2006-06-01,1
2006,Southern,Monsoon,si,4.696026438133876,2006-07-01,1
2006,Southern,Monsoon,si,4.696026438133876,2006-08-01,1
2006,Southern,Monsoon,si,4.696026438133876,2006-09-01,1
2007,Southern,Monsoon,si,4.365579109169289,2007-06-01,1
2007,Southern,Monsoon,si,4.365579109169289,2007-07-01,0
2007,Southern,Monsoon,si,4.365579109169289,2007-09-01,0
2008,Southern,Monsoon,si,4.3714561760747195,2008-07-01,0
2008,Southern,Monsoon,si,4.3714561760747195,2008-08-01,0
2008,Southern,Monsoon,si,4.3714561760747195,2008-09-01,1
2009,Southern,Monsoon,si,4.2257516225460705,2009-06-01,1
2009,Southern,Monsoon,si,4.2257516225460705,2009-07-01,1
2009,Southern,Monsoon,si,4.2257516225460705,2009-08-01,1
2009,Southern,Monsoon,si,4.2257516225460705,2009-09-01,0
2010,Southern,Monsoon,si,4.75186443109477,2010-06-01,1
2010,Southern,Monsoon,si,4.75186443109477,2010-07-01,1
2010,Southern,Monsoon,si,4.75186443109477,2010-08-01,0
2010,Southern,Monsoon,si,4.75186443109477,2010-09-01,1
2011,Southern,Monsoon,si,4.843265046222047,2011-06-01,0
2011,Southern,Monsoon,si,4.843265046222047,2011-07-01,0
2011,Southern,Monsoon,si,4.843265046222047,2011-09-01,1
2012,Southern,Monsoon,si,4.518460226734736,2012-06-01,0
2012,Southern,Monsoon,si,4.518460226734736,2012-08-01,0
2013,Southern,Monsoon,si,4.40488056250115,2013-09-01,1
2014,Southern,Monsoon,si,4.748170199684182,2014-06-01,0
2014,Southern,Monsoon,si,4.748170199684182,2014-07-01,0
2014,Southern,Monsoon,si,4.748170199684182,2014-08-01,1
2014,Southern,Monsoon,si,4.748170199684182,2014-09-01,1
2015,Southern,Monsoon,si,4.919497552597129,2015-06-01,1
2015,Southern,Monsoon,si,4.919497552597129,2015-07-01,1
2015,Southern,Monsoon,si,4.919497552597129,2015-08-01,1
2015,Southern,Monsoon,si,4.919497552597129,2015-09-01,1
2016,Southern,Monsoon,si,4.575447529410843,2016-06-01,1
2016,Southern,Monsoon,si,4.575447529410843,2016-07-01,1
2016,Southern,Monsoon,si,4.575447529410843,2016-08-01,1
2016,Southern,Monsoon,si,4.575447529410843,2016-09-01,0
2017,Southern,Monsoon,si,4.978455708902604,2017-07-01,1
2017,Southern,Monsoon,si,4.978455708902604,2017-08-01,1
2017,Southern,Monsoon,si,4.978455708902604,2017-09-01,1
2018,Southern,Monsoon,si,4.85763379340435,2018-06-01,0
2018,Southern,Monsoon,si,4.85763379340435,2018-08-01,0
2018,Southern,Monsoon,si,4.85763379340435,2018-09-01,1
2019,Southern,Monsoon,si,5.0345467174119545,2019-06-01,1
2019,Southern,Monsoon,si,5.0345467174119545,2019-07-01,1
2019,Southern,Monsoon,si,5.0345467174119545,2019-08-01,1
2019,Southern,Monsoon,si,5.0345467174119545,2019-09-01,1
2020,Southern,Monsoon,si,3.981477918406199,2020-06-01,1
2020,Southern,Monsoon,si,3.981477918406199,2020-07-01,1
2020,Southern,Monsoon,si,3.981477918406199,2020-08-01,1
2020,Southern,Monsoon,si,3.981477918406199,2020-09-01,1
2021,Southern,Monsoon,si,4.0484885139751245,2021-06-01,1
2021,Southern,Monsoon,si,4.0484885139751245,2021-07-01,1
2021,Southern,Monsoon,si,4.0484885139751245,2021-08-01,1
2021,Southern,Monsoon,si,4.0484885139751245,2021-09-01,1
2022,Southern,Monsoon,si,4.132664039236606,2022-08-01,0
2022,Southern,Monsoon,si,4.132664039236606,2022-09-01,1
2023,Southern,Monsoon,si,4.844987444976271,2023-07-01,1
2023,Southern,Monsoon,si,4.844987444976271,2023-08-01,1
2023,Southern,Monsoon,si,4.844987444976271,2023-09-01,1
2024,Southern,Monsoon,si,4.0686380558464315,2024-06-01,1
2024,Southern,Monsoon,si,4.0686380558464315,2024-07-01,1
2024,Southern,Monsoon,si,4.0686380558464315,2024-08-01,1
2024,Southern,Monsoon,si,4.0686380558464315,2024-09-01,1
2025,Southern,Monsoon,si,3.842439054449091,2025-06-01,0
2025,Southern,Monsoon,si,3.842439054449091,2025-07-01,1
1995,Southern,Post-monsoon,si,3.2141979616963408,1995-11-01,1
1997,Southern,Post-monsoon,si,4.753487848997321,1997-10-01,1
1997,Southern,Post-monsoon,si,4.753487848997321,1997-11-01,1
1998,Southern,Post-monsoon,si,2.95464654193686,1998-10-01,1
1998,Southern,Post-monsoon,si,2.95464654193686,1998-11-01,1
2000,Southern,Post-monsoon,si,3.8488919571245965,2000-10-01,0
2000,Southern,Post-monsoon,si,3.8488919571245965,2000-11-01,1
2001,Southern,Post-monsoon,si,4.276315461352374,2001-10-01,1
2001,Southern,Post-monsoon,si,4.276315461352374,2001-11-01,1
2002,Southern,Post-monsoon,si,4.766398467511152,2002-10-01,1
2002,Southern,Post-monsoon,si,4.766398467511152,2002-11-01,1
2003,Southern,Post-monsoon,si,4.1735179092961445,2003-10-01,1
2004,Southern,Post-monsoon,si,4.907953118577646,2004-11-01,0
2005,Southern,Post-monsoon,si,4.20907654780501,2005-10-01,1
2005,Southern,Post-monsoon,si,4.20907654780501,2005-11-01,1
2006,Southern,Post-monsoon,si,5.435706361429618,2006-10-01,1
2006,Southern,Post-monsoon,si,5.435706361429618,2006-11-01,1
2008,Southern,Post-monsoon,si,4.459100361148163,2008-10-01,1
2008,Southern,Post-monsoon,si,4.459100361148163,2008-11-01,1
2009,Southern,Post-monsoon,si,4.259210245812469,2009-10-01,1
2009,Southern,Post-monsoon,si,4.259210245812469,2009-11-01,0
2010,Southern,Post-monsoon,si,4.386604470347988,2010-10-01,1
2010,Southern,Post-monsoon,si,4.386604470347988,2010-11-01,1
2011,Southern,Post-monsoon,si,5.509314976665054,2011-11-01,1
2012,Southern,Post-monsoon,si,4.918525073356782,2012-10-01,1
2012,Southern,Post-monsoon,si,4.918525073356782,2012-11-01,1
2013,Southern,Post-monsoon,si,4.646410058365657,2013-11-01,1
2014,Southern,Post-monsoon,si,4.9427094997229615,2014-10-01,1
2014,Southern,Post-monsoon,si,4.9427094997229615,2014-11-01,1
2015,Southern,Post-monsoon,si,5.4246979341037465,2015-10-01,1
2015,Southern,Post-monsoon,si,5.4246979341037465,2015-11-01,1
2016,Southern,Post-monsoon,si,4.285504797919385,2016-11-01,0
2017,Southern,Post-monsoon,si,4.952765286153438,2017-10-01,1
2017,Southern,Post-monsoon,si,4.952765286153438,2017-11-01,1
2018,Southern,Post-monsoon,si,4.755718189328428,2018-10-01,1
2018,Southern,Post-monsoon,si,4.755718189328428,2018-11-01,1
2019,Southern,Post-monsoon,si,5.731895029996544,2019-10-01,1
2019,Southern,Post-monsoon,si,5.731895029996544,2019-11-01,1
2020,Southern,Post-monsoon,si,3.902275720014938,2020-10-01,1
2020,Southern,Post-monsoon,si,3.902275720014938,2020-11-01,1
2021,Southern,Post-monsoon,si,4.120049813980856,2021-10-01,1
2021,Southern,Post-monsoon,si,4.120049813980856,2021-11-01,0
2022,Southern,Post-monsoon,si,4.083927552519111,2022-10-01,0
2022,Southern,Post-monsoon,si,4.083927552519111,2022-11-01,1
2023,Southern,Post-monsoon,si,5.351572513001866,2023-10-01,1
2023,Southern,Post-monsoon,si,5.351572513001866,2023-11-01,1
2024,Southern,Post-monsoon,si,4.05146951324369,2024-10-01,1
2024,Southern,Post-monsoon,si,4.05146951324369,2024-11-01,1
1995,Southern,Pre-monsoon,si,3.9092638551418024,1995-04-01,1
1995,Southern,Pre-monsoon,si,3.9092638551418024,1995-05-01,0
1996,Southern,Pre-monsoon,si,4.247332483732349,1996-05-01,0
1997,Southern,Pre-monsoon,si,4.734279769004684,1997-03-01,1
1997,Southern,Pre-monsoon,si,4.734279769004684,1997-05-01,0
1998,Southern,Pre-monsoon,si,3.6732054092099573,1998-03-01,1
1998,Southern,Pre-monsoon,si,3.6732054092099573,1998-04-01,1
1998,Southern,Pre-monsoon,si,3.6732054092099573,1998-05-01,1
1999,Southern,Pre-monsoon,si,3.609882530875544,1999-03-01,1
2000,Southern,Pre-monsoon,si,4.489181553216057,2000-03-01,1
2000,Southern,Pre-monsoon,si,4.489181553216057,2000-05-01,1
2001,Southern,Pre-monsoon,si,5.192413237281166,2001-03-01,1
2001,Southern,Pre-monsoon,si,5.192413237281166,2001-04-01,1
2001,Southern,Pre-monsoon,si,5.192413237281166,2001-05-01,1
2002,Southern,Pre-monsoon,si,5.417059052260021,2002-03-01,0
2002,Southern,Pre-monsoon,si,5.417059052260021,2002-04-01,1
2002,Southern,Pre-monsoon,si,5.417059052260021,2002-05-01,1
2003,Southern,Pre-monsoon,si,5.871329990679203,2003-03-01,0
2003,Southern,Pre-monsoon,si,5.871329990679203,2003-04-01,1
2003,Southern,Pre-monsoon,si,5.871329990679203,2003-05-01,0
2004,Southern,Pre-monsoon,si,5.776262540539034,2004-03-01,1
2004,Southern,Pre-monsoon,si,5.776262540539034,2004-04-01,1
2004,Southern,Pre-monsoon,si,5.776262540539034,2004-05-01,1
2005,Southern,Pre-monsoon,si,6.186206018860581,2005-03-01,1
2005,Southern,Pre-monsoon,si,6.186206018860581,2005-04-01,1
2005,Southern,Pre-monsoon,si,6.186206018860581,2005-05-01,0
2006,Southern,Pre-monsoon,si,5.9292638561590385,2006-03-01,0
2006,Southern,Pre-monsoon,si,5.9292638561590385,2006-04-01,0
2006,Southern,Pre-monsoon,si,5.9292638561590385,2006-05-01,0
2008,Southern,Pre-monsoon,si,4.859782936643322,2008-03-01,1
2009,Southern,Pre-monsoon,si,5.794168242026416,2009-03-01,1
2010,Southern,Pre-monsoon,si,6.314463364093553,2010-03-01,1
2010,Southern,Pre-monsoon,si,6.314463364093553,2010-04-01,1
2010,Southern,Pre-monsoon,si,6.314463364093553,2010-05-01,1
2011,Southern,Pre-monsoon,si,5.275654190409359,2011-03-01,1
2012,Southern,Pre-monsoon,si,6.256317448240225,2012-05-01,0
2013,Southern,Pre-monsoon,si,6.482960879566889,2013-03-01,1
2013,Southern,Pre-monsoon,si,6.482960879566889,2013-04-01,1
2013,Southern,Pre-monsoon,si,6.482960879566889,2013-05-01,0
2014,Southern,Pre-monsoon,si,6.666530798663188,2014-04-01,1
2014,Southern,Pre-monsoon,si,6.666530798663188,2014-05-01,1
2015,Southern,Pre-monsoon,si,5.995600645699217,2015-05-01,1
2016,Southern,Pre-monsoon,si,6.222299153348785,2016-03-01,1
2016,Southern,Pre-monsoon,si,6.222299153348785,2016-04-01,1
2016,Southern,Pre-monsoon,si,6.222299153348785,2016-05-01,1
2017,Southern,Pre-monsoon,si,6.026659433764281,2017-03-01,0
2017,Southern,Pre-monsoon,si,6.026659433764281,2017-04-01,1
2018,Southern,Pre-monsoon,si,6.726249763811913,2018-03-01,1
2018,Southern,Pre-monsoon,si,6.726249763811913,2018-04-01,0
2018,Southern,Pre-monsoon,si,6.726249763811913,2018-05-01,1
2019,Southern,Pre-monsoon,si,6.647108822431055,2019-03-01,1
2019,Southern,Pre-monsoon,si,6.647108822431055,2019-04-01,1
2019,Southern,Pre-monsoon,si,6.647108822431055,2019-05-01,1
2020,Southern,Pre-monsoon,si,4.725303226293081,2020-03-01,1
2020,Southern,Pre-monsoon,si,4.725303226293081,2020-04-01,1
2020,Southern,Pre-monsoon,si,4.725303226293081,2020-05-01,1
2021,Southern,Pre-monsoon,si,4.783599735073516,2021-03-01,1
2021,Southern,Pre-monsoon,si,4.783599735073516,2021-04-01,1
2021,Southern,Pre-monsoon,si,4.783599735073516,2021-05-01,1
2022,Southern,Pre-monsoon,si,4.901589006591353,2022-03-01,1
2022,Southern,Pre-monsoon,si,4.901589006591353,2022-04-01,1
2022,Southern,Pre-monsoon,si,4.901589006591353,2022-05-01,1
2023,Southern,Pre-monsoon,si,5.740313742416511,2023-04-01,1
2023,Southern,Pre-monsoon,si,5.740313742416511,2023-05-01,1
2024,Southern,Pre-monsoon,si,4.577807429347813,2024-03-01,1
2024,Southern,Pre-monsoon,si,4.577807429347813,2024-04-01,1
2024,Southern,Pre-monsoon,si,4.577807429347813,2024-05-01,1
2025,Southern,Pre-monsoon,si,4.771971841843045,2025-03-01,0
1995,Southern,Winter,si,3.7816551971785466,1995-02-01,0
1997,Southern,Winter,si,4.574508911582012,1997-12-01,1
1998,Southern,Winter,si,3.8707484981327696,1998-01-01,1
1998,Southern,Winter,si,3.8707484981327696,1998-02-01,1
1998,Southern,Winter,si,3.8707484981327696,1998-12-01,1
1999,Southern,Winter,si,3.4611309752292247,1999-01-01,0
1999,Southern,Winter,si,3.4611309752292247,1999-02-01,0
1999,Southern,Winter,si,3.4611309752292247,1999-12-01,0
2000,Southern,Winter,si,4.330086396080216,2000-02-01,1
2001,Southern,Winter,si,4.356544607611273,2001-01-01,0
2001,Southern,Winter,si,4.356544607611273,2001-02-01,1
2001,Southern,Winter,si,4.356544607611273,2001-12-01,1
2002,Southern,Winter,si,5.366028225532216,2002-02-01,0
2002,Southern,Winter,si,5.366028225532216,2002-12-01,1
2003,Southern,Winter,si,5.024006254050769,2003-01-01,1
2003,Southern,Winter,si,5.024006254050769,2003-02-01,1
2004,Southern,Winter,si,5.6842732179993725,2004-02-01,1
2004,Southern,Winter,si,5.6842732179993725,2004-12-01,0
2005,Southern,Winter,si,5.087485091828106,2005-02-01,1
2005,Southern,Winter,si,5.087485091828106,2005-12-01,0
2006,Southern,Winter,si,5.400214524924681,2006-01-01,0
2006,Southern,Winter,si,5.400214524924681,2006-12-01,1
2008,Southern,Winter,si,5.029334577277574,2008-01-01,0
2008,Southern,Winter,si,5.029334577277574,2008-02-01,1
2008,Southern,Winter,si,5.029334577277574,2008-12-01,0
2009,Southern,Winter,si,5.31537294449675,2009-02-01,0
2009,Southern,Winter,si,5.31537294449675,2009-12-01,1
2010,Southern,Winter,si,5.36999775436124,2010-01-01,1
2010,Southern,Winter,si,5.36999775436124,2010-02-01,1
2010,Southern,Winter,si,5.36999775436124,2010-12-01,0
2011,Southern,Winter,si,5.018790332170252,2011-01-01,0
2011,Southern,Winter,si,5.018790332170252,2011-02-01,1
2011,Southern,Winter,si,5.018790332170252,2011-12-01,1
2012,Southern,Winter,si,4.996896859172048,2012-01-01,1
2012,Southern,Winter,si,4.996896859172048,2012-12-01,1
2013,Southern,Winter,si,5.308706890404501,2013-01-01,1
2013,Southern,Winter,si,5.308706890404501,2013-02-01,1
2013,Southern,Winter,si,5.308706890404501,2013-12-01,1
2014,Southern,Winter,si,5.3056602965750725,2014-12-01,1
2015,Southern,Winter,si,5.267460251286521,2015-01-01,1
2015,Southern,Winter,si,5.267460251286521,2015-02-01,1
2015,Southern,Winter,si,5.267460251286521,2015-12-01,1
2016,Southern,Winter,si,5.360217707028063,2016-01-01,1
2016,Southern,Winter,si,5.360217707028063,2016-02-01,1
2016,Southern,Winter,si,5.360217707028063,2016-12-01,1
2017,Southern,Winter,si,4.71777917503384,2017-01-01,0
2017,Southern,Winter,si,4.71777917503384,2017-12-01,1
2018,Southern,Winter,si,5.4380936518263505,2018-01-01,1
2018,Southern,Winter,si,5.4380936518263505,2018-02-01,1
